
"Alert ID","SMARTS","ARTICLEID","PROPERTY","NAME","DESCRIPTION","PAGE","TABLE","LINE","COMMENT","SMARTS_DESCRIPTION","PUBMEDID","Publication"
"TA2079","[#7]1-,:c2c(-,:[#6](=N)c6ccccc16)cccc2","A30257","PAINS compounds","Het_666_A","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2080","c1cccc9c1Oc2c(N9[CH2][CH2,CH3])cccc2","A30257","PAINS compounds","Het_666_B","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2081","c13cc2ccccc2cc1-,:[#7]([CH2,CH3])-,:[#6](=[OX1])-,:[#6](-cc[N!H0][CH2,CH3])=,:[#7]3","A30257","PAINS compounds","Het_666_C","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2082","c1ccc4c(c1)nc8c(n4)ccc5c8cccc5","A30257","PAINS compounds","Het_6666_A ","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2083","[#6]1=,:[#6]-,:[#6]=,:[#6]-,:*2=,:[#6]1-,:*=,:[#7+,#7v4](~cc)-,:*=,:[#6]2[H,*]","A30257","PAINS compounds","Het_pyridiniums_B","R1 = any atom/ group; A = any atom except H; A1 = any aromatic atom","-","-","-","Filter family C","","20131845","2010 Baell, JB"
"TA2084","[#6]1~[#6]~[#6]~[#7+,#7v4]2~[#6](~[#7]1)~[#6]3~[#6]~[#6]~[#6]~[#7](-cc)~[#6]3~[#7]2","A30257","PAINS compounds","Het_pyridiniums_C","A = any aromatic atom; a dashed line indicates any covalent bond","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2085","[CH2,CH3][SX2]c1n(-!@[CH2,CH3])c(-c2ccccc2)[cH]n1","A30257","PAINS compounds","Het_thio_5_A","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2086","C1(C=[OX1])(cc)[SX2]C=N[NH]1","A30257","PAINS compounds","Het_thio_5_B","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2087","[SX1]=[#6]1-,:[#7!H0]-,:[#7]=,:[#6](c2[cH][cH]c(O[CH2,CH3])[cH][cH]2)-,:[#8]1","A30257","PAINS compounds","Het_thio_5_C","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2088","[#7]=C1SC(=[#7])N=C1","A30257","PAINS compounds","Het_thio_5_imine_A","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2089","N1([CH2,CH3])C(=S)N(-cc)C(=N-cc)C1=N-cc","A30257","PAINS compounds","Het_thio_5_imine_B","A = any aromatic atom","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2090","S1C(=N[N!H0])SC(=N-cc)C1=N-cc","A30257","PAINS compounds","Het_thio_5_imine_C","A = any aromatic atom","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2091","c1cN=CC(=CN[#6])S1","A30257","PAINS compounds","Het_thio_6_ene ","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2092","[CH2,CH3][SX2]c1nc(-c2o[cH][cH][cH]2)c(-c3o[cH][cH][cH]3)nn1","A30257","PAINS compounds","Het_thio_6_furan ","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2093","[#7]1=,:[#6]([SX2][CH2,CH3])-,:[#7]=,:[#7]-,:[#6]2=,:[#6]1-,:[#6]([CH2,CH3])=,:[#7]-,:[#7]2-c3cccccc3","A30257","PAINS compounds","Het_thio_65_A","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2094","[N!H0][#6]3=,:[#7]-,:[#6](=,:[#7]-,:[#6]7=,:[#7]-,:[#7]=,:[#6](-,:[#7]37)S[#6])[N!H0][#6]","A30257","PAINS compounds","Het_thio_65_B","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2095","n1c2ccccc2n([CH2,CH3])c1S[CH2]C(=[OX1])[N!H0]N=[C!H0][C!H0]=[C!H0]","A30257","PAINS compounds","Het_thio_65_C ","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2096","c1(S[CH2]C(=[OX1])[NH]-cc)nc2[cH]c([F,Cl,Br,I])c[cH]c2[nH]1","A30257","PAINS compounds","Het_thio_65_D","X = F, Cl, Br, I; A = any aromatic atom","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2097","c1ccc2[CH2][CH2]N=C(c2c1)[SX2][CH2]C(=[OX1])c2ccccc2","A30257","PAINS compounds","Het_thio_66_A ","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2098","c1cccc2c1-,:[#16]-,:[#6](C=[OX1])=,:[#6]-,:[#7]2","A30257","PAINS compounds","Het_thio_66_one","","-","-","-","Filter family C","","20131845","2010 Baell, JB"
"TA2099","[CH2,CH3][SX2]c1nc2OC=Ncc-c2nn1","A30257","PAINS compounds","Het_thio_67_A","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2100","n1nc(S[CH2]C=[OX1])nc2c1c3c(n2[CH2][CH]=[CH2])cccc3","A30257","PAINS compounds","Het_thio_656a ","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2101","CC(=[OX1])[CH2][SX2]c1nc2[nH]c3[cH][cH][cH][cH]c3c2nn1","A30257","PAINS compounds","Het_thio_656b","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2102","[#6]1=,:[#6]-,:[#6]=,:[#6]-,:[#6]2-,:[#7+,#7v4]=,:[#6]3-,:[#7](N=C(c5ccccc5)[CX4]S3)-,:[#6]12","A30257","PAINS compounds","Het_thio_656c","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2103","c1ccc7c(c1)NC3=C(S7)SC(=C3)[CH2,CH3]","A30257","PAINS compounds","Het_thio_665","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2104","[cH]1[cH][cH][cH]c5N([H,CH3,$([CH2][C!H0])])c7c(~[H,$([N!H0][CX4]),$(cc)])c(~[H,$(cc)])c([H,NH2,$([OX2][CX4])])[cH]c7Sc15","A30257","PAINS compounds","Het_thio_666_A","R1 = H, -CH3, -CH2CH; R2 = H, -NHC, -cc; R3 = H, -cc; R4 = H, -NH2, -OC (where c is an aromatic carbon)","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2105","c1ccc4c(c1)Sc8[cH][cH]c([cH]c8C(C4)N([H,CX4])([H,CX4]))[H,#8,#16X2,CX4,$(N([H,CX4])[H,CX4])]","A30257","PAINS compounds","Het_thio_676_A","R1, R2 = H or alkyl carbon; R3 = H, O, S, alkyl carbon or -NR1R2","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2106","[CH2]1Sc2[cH][cH][cH][cH]c2C(Occ)c3[cH][cH][cH][cH]c13","A30257","PAINS compounds","Het_thio_676_B ","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2107","n1c(S[C!H0])c(C#[NX1])c(c2ccc(O[Ch2,CH3])cc2)[cH]c1(cc)","A30257","PAINS compounds","Het_thio_pyr_A","A = any aromatic atom","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2108","N=C1N=CNS1","A30257","PAINS compounds","Het_thio_N_5A","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2109","[#6]1~[#6](~[#7]~[#7]~[#6](~[CH2,CH3])~[CH2,CH3])~[#7]~[#16]~[#6]1","A30257","PAINS compounds","Het_thio_N_5B"," A dashed line indicates any covalent bond","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2111","[#7]1=,:[#7]-,:[#16]-,:[#6]=,:[#6]1-[#6]2-,:[#8]-,:[#7]=,:[#6](-cc)-,:[#7]=,:2","A30257","PAINS compounds","Het_thio_N_5D","A = any aromatic atom","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2112","[C!H0]c1nn(c3ccccc3)s2[a!c]acc12","A30257","PAINS compounds","Het_thio_N_55","A = any aromatic heteroatom; A1 = any aromatic atom","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2113","c1cC2=C(SNC2=S)CN1","A30257","PAINS compounds","Het_thio_N_65A","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2114","[OX1]=CC1=NN(cc)C(=[C!H0]cc)S1","A30257","PAINS compounds","Het_thio_urea_ene","A = any aromatic atom","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2115","C(F)(F)C(=[OX1])[N!H0]c1[cH]n([CH2][CH2]O[CH2]-cc)n[cH]1","A30257","PAINS compounds","Het_pyraz_misc","A = any aromatic atom","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2116","C1Cc3ccccc3C(c5c1cccc5)=CC","A30257","PAINS compounds","Styrene_A","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2117","c1ccc4c(c1)[SX2,CX4]c8ccc(cc8C4=CC)[H,Cl,CX4]","A30257","PAINS compounds","Styrene_B","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2118","c1ccc4c(c1)C([#6]8=,:[#6](SC4)-,:[#16]-,:[#6]=,:[#6]8)=C","A30257","PAINS compounds","Styrene_C","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2119","c1ccc7c(c1)C(c2c7ccc(c2)[NH2])=[C!H0][#6]","A30257","PAINS compounds","Styrene_anil_A","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2120","C(=[C!H0][CH2]n1[cH]n[cH][cH]1)(-cc)-cc","A30257","PAINS compounds","Styrene_imidazole_A","A = any aromatic atom","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2121","[NH2]c1nc2C(C#[NX1])=CC(=C)c2cc1C#[NX1]","A30257","PAINS compounds","Ene_cyano_B","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2122","C=C(C#[NX1])C(=[NH])NN","A30257","PAINS compounds","Ene_cyano_C","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2123","C(C#[NX1])(C#[NX1])=C(S)S","A30257","PAINS compounds","Ene_cyano_D","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2124","[OX1]=C[C!H0]=C(C#[NX1])[#6]","A30257","PAINS compounds","Ene_cyano_E","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2125","[OH1]C(=[OX1])c1c([OH1])[cH]c([cH][cH]1)-c2[cH][cH]c(o2)[C!H0]=C(C#[NX1])-c3nccn3","A30257","PAINS compounds","Ene_cyano_F","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2126","[#7]1([#6])-,:[#6!H0]=,:[#6!H0]-,:[#6!H0]=,:[#6]1[C!H0]=C(C#[NX1])c2nccs2","A30257","PAINS compounds","Ene_cyano_G","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2127","C1(=[OX1])C(=[C!H0][$(c2ccccc2),$(c2ccc[a!c]2)])N=C(aaa)[#16,$(Naa)]1","A30257","PAINS compounds","Ene_five_het_G","A = any aromatic atom; A1 = any aromatic heteroatom","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2128","N1=CC(C(N1)=S)=C","A30257","PAINS compounds","Ene_five_het_H","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2129","c1(ccco1)[C!H0]=!@C2C(=[OX1])c5c(cccc5)[!#1!#6]2","A30257","PAINS compounds","Ene_five_het_I","A = any heteroatom","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2130","S=[#6]1-,:[#7!H0]-,:[#6]=,:[#6]-,:[#6]2=,:[#6]1C(=[OX1])OC2=[C!H0]","A30257","PAINS compounds","Ene_five_het_J","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2131","[#7]1([#6])-,:[#6H]=,:[#6H]-,:[#6H]=,:[#6]1([CH]=C2C(=[OX1])[!#6]C=,:*2)","A30257","PAINS compounds","Ene_five_het_K","A = any aromatic heteroatom; A1 = any aromatic atom","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2132","[OX1]=C1C(=!@[C!H0]c3ccnc3)c2c(cccc2)N1","A30257","PAINS compounds","Ene_five_het_L ","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2133","C1=,:C[O,S]C(=CC=[OX1])C1=[OX1]","A30257","PAINS compounds","Ene_five_het_M","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2134","C1(=[OX1])C(=[C!H0]c2cc([F,Cl,Br,I])ccc2O[CH2,CH3])N=C(S[CH2,CH3])S1","A30257","PAINS compounds","Ene_five_het_N","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2135","c2ccccc2C(=[OX1])[C!H0]=[#6]1-,:[#6](=[OX1])-,:[#7H]-,:[#6](=[OX1])-,:[#6](=[CH]c3ccccc3)-,:[#7!H0]1","A30257","PAINS compounds","Ene_six_het_B ","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2136","[OX1]=C1cc[CH2]NC1=[C!H0]","A30257","PAINS compounds","Ene_six_het_C","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2137","[OX1]=C1NNC(aa)=NC1=[C!H0]","A30257","PAINS compounds","Ene_six_het_D","A = any aromatic atom","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2138","aaC([H,$(C#[NX1])])=[#6]1-,:[#6]=,:[#6]-,:[#6](=[OX1,N!R])-,:[#6]=,:[#6]1","A30257","PAINS compounds","Ene_quin_methide","R1 = H, -C#N; A = any aromatic atom","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2139","S1C(=Ncc)N([H,$([CH2][CH2]O),$(cc)])C(=[OX1])C1(=[C!H0][$(cccCl),$(c[a!c])])","A30257","PAINS compounds","Ene_rhod_C","R1 = H, -CH2CH2O, -cc; R2 = -cccCl; -ca (where c is an aromatic carbon atom; a is any aromatic atom)","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2140","S1C(=!@N[H,$([N!H0](N)cc)])N([H,$(cnccs)])C(=[OX1])C1=[C!H0]cc[Cl,$(O[C!H0])]","A30257","PAINS compounds","Ene_rhod_D","R1 = H or -cnccs (where c, n, s are aromartic C, N, S, respectively)","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2141","S1C(=[OX1])NC(=[SX1])C1=[C!H0]cc","A30257","PAINS compounds","Ene_rhod_E","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2142","n1ccc([C!H0]=C2C(=[OX1])NC(=[!#1!#6])N2)c1[CH2,CH3]","A30257","PAINS compounds","Ene_rhod_F ","A = any aromatic heteroatom","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2143","[OH1][CX3](=[OX1])c1cccc(c1)cac[C!H0]=C2C(=[!#1!#6])NC(=[!#1!#6])[!#1!#6]2","A30257","PAINS compounds","Ene_rhod_G","A = any heteroatom; A1 = any aromatic heteroatom","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2144","N1=C([CH2,CH3])C(=[OX1])N=C2N1C(=[OX1])C(=[C!H0]cc)S2","A30257","PAINS compounds","Ene_rhod_H","A = any aromatic atom","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2145","N1([CH2,CH3])C(=S)[N!H0]C(=[C!H0]c2cc(Br)ccc2)C1(=O)","A30257","PAINS compounds","Ene_rhod_I","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2146","[CH2,CH3]N1C(=[#16,#7])[!#6]C(=[#6]2-,:[#6H]=,:[#6H]cc-,:[#7]2[CH2,CH3])C1=[OX1]","A30257","PAINS compounds","Ene_rhod_J","A = any heteroatom","-","-","-","Filter family C","","20131845","2010 Baell, JB"
"TA2147","C1([#8])OC([#6])([#8])C=C1","A30257","PAINS compounds","Ene_misc_A","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2148","cc[CH2][C!H0](C=[OX1])N1C(=[OX1])[C!H0]2[CH2]C=C[CH2][C!H0]2C1(=[OX1])","A30257","PAINS compounds","Ene_misc_B","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2149","c1ccc4c(c1)N(C(C=C4)([CH2,CH3])[CH2,CH3])C(=[OX1])[N!H0]c3ccc(c(c3)O[CH2,CH3])O[CH2,CH3]","A30257","PAINS compounds","Ene_misc_C ","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2150","c12[cH]c(O[CH2,CH3])c(O[CH2,CH3])[cH]c1C([#6])=C([#6])S[CH2]2","A30257","PAINS compounds","Ene_misc_D","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2151","c1(O[CH2,CH3])c(O[CH2,CH3])[cH]c2C=C[C!H0]Sc2[cH]1","A30257","PAINS compounds","Ene_misc_E","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2152","[N!H0]1N=C([N!H0])SC(-cc)=C1-cc","A30257","PAINS compounds","Dhp_amidine_A","A = any aromatic atom","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2153","[NH2]C1=C(C#[NX1])[C!H0](cc)C([CH2,CH3])=C(C=C)O1","A30257","PAINS compounds","Dhp_amino_CN_A","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2154","[NX3H2,OX2H1]C1=C(C#[NX1])[C!H0](cc)c2c(n(C)nc2)O1","A30257","PAINS compounds","Dhp_amino_CN_B","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2155","[NH2][#6]1=,:[#6](C#[NX1])-,:[#6!H0](cc)-,:[#6](C#[NX1])=,:[#6](cc)-,:[#8]1","A30257","PAINS compounds","Dhp_amino_CN_C","A = any aromatic atom","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2156","[NH2]C1=C(C#[NX1])[C!H0](cc)c2c(ccs2)O1","A30257","PAINS compounds","Dhp_amino_CN_D ","A = any aromatic atom","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2157","[CH2,CH3][SX2]C1=C(C#[NX1])[C!H0](cc)C(C#[NX1])C(=O)N1","A30257","PAINS compounds","Dhp_amino_CN_E","A = any aromatic atom","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2158","[NH2][#6]1=,:[#6](C#[NX1])-,:[#6!H0](c2cccs2)-,:[#6](C(=[OX1])O[#6])=,:[#6]([CH2,CH3])-,:[#8]1","A30257","PAINS compounds","Dhp_amino_CN_F ","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2159","[SX2]1C=C(C#[NX1])C([#6])(C=[OX1])C([$(C=[OX1]),$(C#[NX1])])=C1[NH2]","A30257","PAINS compounds","Dhp_amino_CN_G","R1 = -C=O, -C#N","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2160","[NH2]C1=C(C#[NX1])[C!H0](-cc)S[CX4]S1","A30257","PAINS compounds","Dhp_amino_CN_H","R1, R2 = any atom/ group; A = any aromatic atom","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2161","[#7]1([H,CX4])-,:[#6]=,:[#6](C(=[OX1])ccc)-,:[#6]([#6])-,:[#6]([$(C=[OX1]),$(C#[NX1])])=,:[#6]1[CH3]","A30257","PAINS compounds","Dhp_keto_A","R1 = H or alkyl carbon; R2 = -C=O, -C#N; A = any aromatic atom","-","-","-","Filter family C","","20131845","2010 Baell, JB"
"TA2162","c1(c(nc4c(c1C#[NX1])c(c(cc4)C#[NX1])[NH2])[NH2])C#[NX1]","A30257","PAINS compounds","Cyano_amino_het_A","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2163","n1c([SX2]c3c([NH2])cccc3)c(C#[NX1])c(-c2ccccc2)c(C#[NX1])c1([NH2])","A30257","PAINS compounds","Cyano_amino_het_B ","","-","-","-","Filter family C","","20131845","2010 Baell, JB"
"TA2164","[CH2,CH3][C!H0](C#[NX1])C(=[OX1])[#6]","A30257","PAINS compounds","?yano_keto_A ","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2165","C1(C#[NX1])(C#[NX1])[C!H0](C(=[OX1])C)[C!H0]1","A30257","PAINS compounds","Cyano_cyano_B","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2166","C=CC(C#[NX1])(C#[NX1])C(C#[NX1])=C[NH2]","A30257","PAINS compounds","Cyano_ene_amine_B","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2167","ccC(=[OX1])[N!H0]C(=[OX1])C(C#[NX1])=[C!H0][N!H0]cc","A30257","PAINS compounds","Cyano_ene_amine_C","A = any aromatic atom","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2168","[OX1]=S(=[OX1])C(C#[NX1])=N[N!H0]","A30257","PAINS compounds","Cyano_imine_C","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2169","[OX1]=C1C(C#[NX1])=NNCC1","A30257","PAINS compounds","Cyano_imine_D","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2170","C1(C([CH2,CH3])=C(C#[NX1])C(~[#8])~[#7]~[#6]1(~[#8]))=[C!H0]cc","A30257","PAINS compounds","Cyano_pyridone_C","A = any aromatic atom","-","-","-","Filter family C","","20131845","2010 Baell, JB"
"TA2171","[OX1]=[#6]1-,:[#6](=,:[#6]-,:[#6](-,:[#7]-,:[#7]1)C=[OX1])C#[NX1]","A30257","PAINS compounds","Cyano_pyridone_D","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2172","ac[#6]1=,:[#6!H0]-,:[#6](co)=,:[#6](C#[NX1])-,:[#6](=[OX1])-,:[#7!H0]1","A30257","PAINS compounds","Cyano_pyridone_E","A = any aromatic atom","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2173","N1(c2ccccc2)C(=[OX1])C(C#[NX1])=CC((C#[NX1]))=N1","A30257","PAINS compounds","Cyano_pyridone_F","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2174","N1(c2ccc(O[CH2,CH3])cc2)C(=[OX1])C(C#[NX1])=CC(n3cncc3)=N1","A30257","PAINS compounds","Cyano_pyridone_G","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2175","c1(c2ccccc2nnc1)C(cc)C#[NX1]","A30257","PAINS compounds","Cyano_misc_A","A = any aromatic atom","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2176","[#1,#6][C!H0](=[SX1])","A30257","PAINS compounds","Thio_aldehyd_A","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2177","[#6!H0]1=,:[#6]-,:[#8]-,:[#6](=,:[#6!H0]1)C(=[SX1])N5[CH2][CH2]*[CH2][CH2]5","A30257","PAINS compounds","Thio_amide_A","A = any atom","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2178","[CX4][N!H0]C(cc)=[C!H0]C(=S)[N!H0]c1ccccc1","A30257","PAINS compounds","Thio_amide_B ","R1, R2, R3 = any atom/ group; A = any aromatic atom","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2179","[C!H0](c1ccccc1)(c2ccccc2)C(=S)[N!H0]","A30257","PAINS compounds","Thio_amide_C","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2180","[C!H0]N([C!H0])[#6]:[#6][N!H0]C(=S)[C!H0]","A30257","PAINS compounds","Thio_amide_D ","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2181","c1cccnc1C(=S)[N!H0]c2ccccc2O[CH2,CH3]","A30257","PAINS compounds","Thio_amide_E","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2182","acC(=S)[N!H0][N!H0]ca","A30257","PAINS compounds","Thio_amide_F","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2183","C1=C(SC(C=C1)=S)[#7]","A30257","PAINS compounds","Thio_ester_A","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2184","ccC(=[SX1])[SX2][C!H0][CH2,CH3,$(cc)]","A30257","PAINS compounds","Thio_ester_B","A = any aromatic atom","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2185","[#7]1-,:[#6](=[OX1])=,:[#6!H0]-,:[#6]([#6])-,:[#16]-,:[#6]1(=S)","A30257","PAINS compounds","Thio_ester_C","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2186","S=CC([CH2,CH3])=C([CH2,CH3])N([CH2,CH3])[CH2,CH3]","A30257","PAINS compounds","Thio_ene_amine_A","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2187","C1=CN(C(c5ccccc15)(C#[NX1])C(=S)S)C=[OX1]","A30257","PAINS compounds","Thio_est_cyano_A","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2188","c2ccccc2N1C(=[OX1])C(Sc3ccccc3)=[C!H0]C1=[OX1]","A30257","PAINS compounds","Thio_imide_A","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2189","c1(nanc(c2o[cH][cH][cH]2)n1)S[CX4]","A30257","PAINS compounds","Thio_pyridine_A","A = any aromatic atom","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2190","[OX1]=C(N3CCSCC3)c9c([cH][cH][cH][cH]9)S[CH2,CH3]","A30257","PAINS compounds","Thio_thiomorph_Z","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2191","c1c([N!H0][CX3](=[SX1])[N!H0][CH2][CH2][CH2]N([CH2,CH3])c2ccccc2)cccc1","A30257","PAINS compounds","Thio_urea_A","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2192","c1c([#7!H0]C(=S)[#7!H0][CH2][CH2][#7]([CH2,CH3])c2ccccc2)cccc1","A30257","PAINS compounds","Thio_urea_B","","-","-","-","Filter family C","","20131845","2010 Baell, JB"
"TA2193","c1(ccccc1)[N!H0]C(=[SX1])N[N!H0]C(=[OX1])c2a[a!c]cc2","A30257","PAINS compounds","Thio_urea_C","A = any aromatic atom; A1 = any aromatic heteroatom","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2194","c1(ccccc1)[N!H0]C(=[SX1])N[N!H0]c2ccccc2","A30257","PAINS compounds","Thio_urea_D","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2195","c1c([N!H0]C(=[S1])[N!H0][CH2]c2ncccc2)cccc1","A30257","PAINS compounds","Thio_urea_E","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2196","C1[N!H0][N!H0]C(=[SX1])N[N!H0]1","A30257","PAINS compounds","Thio_urea_F","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2197","c1ccccc1[N!H0]C(=[SX1])N[N!H0][#6](=,:[#7R])-,:[#7R]","A30257","PAINS compounds","Thio_urea_G","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2198","[#6]1(=S)-,:[#7]([CH2]c2occc2)-,:[#6](cc)=,:[#7]-,:[#7!H0]1","A30257","PAINS compounds","Thio_urea_H","A = any aromatic atom","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2199","c1ccccc1[N!H0]C(=[SX1])[N!H0]N=Cc2ccnc2","A30257","PAINS compounds","Thio_urea_I","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2200","c1(ccoc1[C!H0])C=N[N!H0]C(=[SX1])[N!H0]","A30257","PAINS compounds","Thio_urea_J","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
"TA2201","[#6]1(=[SX1])-,:[#7]2-,:[#6]=,:[#6]-,:[#7]=,:[#7]-,:[#6]2=,:[#7][#7!H0]1","A30257","PAINS compounds","Thio_urea_K","","-","-","-","Filter family C","-","20131845","2010 Baell, JB"
